image_id,image_path,official_split,image_width,image_height,image_channels,ma_mask_path,he_mask_path,ex_mask_path,se_mask_path,optic_disc_mask_path,ma_mask_present,he_mask_present,ex_mask_present,se_mask_present,optic_disc_mask_present,ma_foreground_pixels,he_foreground_pixels,ex_foreground_pixels,se_foreground_pixels,optic_disc_foreground_pixels
IDRiD_60,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_60.jpg,TEST,4288,2848,3,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_60_MA.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_60_HE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_60_EX.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_60_SE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_60_OD.tif,1,1,1,1,1,10137,39814,52629,79936,271026
IDRiD_61,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_61.jpg,TEST,4288,2848,3,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_61_MA.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_61_HE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_61_EX.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_61_SE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_61_OD.tif,1,1,1,1,1,18568,1186642,32900,17787,221949
IDRiD_62,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_62.jpg,TEST,4288,2848,3,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_62_MA.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_62_HE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_62_EX.tif,NA,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_62_OD.tif,1,1,1,0,1,3233,10829,44427,0,167620
IDRiD_63,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_63.jpg,TEST,4288,2848,3,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_63_MA.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_63_HE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_63_EX.tif,NA,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_63_OD.tif,1,1,1,0,1,2173,12603,92542,0,281077
IDRiD_64,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_64.jpg,TEST,4288,2848,3,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_64_MA.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_64_HE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_64_EX.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_64_SE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_64_OD.tif,1,1,1,1,1,12343,23818,68089,40473,282939
IDRiD_65,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_65.jpg,TEST,4288,2848,3,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_65_MA.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_65_HE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_65_EX.tif,NA,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_65_OD.tif,1,1,1,0,1,16973,42485,70528,0,235581
IDRiD_66,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_66.jpg,TEST,4288,2848,3,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_66_MA.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_66_HE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_66_EX.tif,NA,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_66_OD.tif,1,1,1,0,1,9144,24156,917148,0,196717
IDRiD_67,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_67.jpg,TEST,4288,2848,3,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_67_MA.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_67_HE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_67_EX.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_67_SE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_67_OD.tif,1,1,1,1,1,13242,329922,31950,38602,208222
IDRiD_68,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_68.jpg,TEST,4288,2848,3,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_68_MA.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_68_HE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_68_EX.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_68_SE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_68_OD.tif,1,1,1,1,1,7450,296560,18689,68865,192203
IDRiD_69,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_69.jpg,TEST,4288,2848,3,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_69_MA.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_69_HE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_69_EX.tif,NA,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_69_OD.tif,1,1,1,0,1,10767,292747,57400,0,195739
IDRiD_70,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_70.jpg,TEST,4288,2848,3,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_70_MA.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_70_HE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_70_EX.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_70_SE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_70_OD.tif,1,1,1,1,1,8693,101922,62285,21717,221207
IDRiD_71,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_71.jpg,TEST,4288,2848,3,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_71_MA.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_71_HE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_71_EX.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_71_SE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_71_OD.tif,1,1,1,1,1,21182,50940,282256,18081,182258
IDRiD_72,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_72.jpg,TEST,4288,2848,3,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_72_MA.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_72_HE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_72_EX.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_72_SE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_72_OD.tif,1,1,1,1,1,8355,8454,164636,16079,168797
IDRiD_73,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_73.jpg,TEST,4288,2848,3,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_73_MA.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_73_HE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_73_EX.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_73_SE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_73_OD.tif,1,1,1,1,1,10305,25636,10821,31729,244291
IDRiD_74,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_74.jpg,TEST,4288,2848,3,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_74_MA.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_74_HE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_74_EX.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_74_SE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_74_OD.tif,1,1,1,1,1,17343,101462,26025,11730,148371
IDRiD_75,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_75.jpg,TEST,4288,2848,3,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_75_MA.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_75_HE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_75_EX.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_75_SE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_75_OD.tif,1,1,1,1,1,25490,144770,20253,14068,153862
IDRiD_76,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_76.jpg,TEST,4288,2848,3,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_76_MA.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_76_HE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_76_EX.tif,NA,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_76_OD.tif,1,1,1,0,1,25151,81162,71267,0,214117
IDRiD_77,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_77.jpg,TEST,4288,2848,3,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_77_MA.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_77_HE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_77_EX.tif,NA,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_77_OD.tif,1,1,1,0,1,12850,37789,99236,0,203117
IDRiD_78,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_78.jpg,TEST,4288,2848,3,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_78_MA.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_78_HE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_78_EX.tif,NA,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_78_OD.tif,1,1,1,0,1,14364,64753,94566,0,231959
IDRiD_79,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_79.jpg,TEST,4288,2848,3,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_79_MA.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_79_HE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_79_EX.tif,NA,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_79_OD.tif,1,1,1,0,1,20921,114139,327387,0,192370
IDRiD_80,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_80.jpg,TEST,4288,2848,3,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_80_MA.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_80_HE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_80_EX.tif,NA,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_80_OD.tif,1,1,1,0,1,689,17227,6964,0,194183
IDRiD_81,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\1. Original Images\b. Testing Set\IDRiD_81.jpg,TEST,4288,2848,3,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_81_MA.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_81_HE.tif,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_81_EX.tif,NA,D:\SIH_Dataset\IDRID\A. Segmentation\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_81_OD.tif,1,1,1,0,1,12327,46158,12525142,0,213642
